cve,post_id,commit_url,cve_desc_text,commit_msg_text,code_text,is_patch(codeonly),helpfulness(codeonly),is_patch,helpfulness,true_label,method
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
CVE-2012-1209,CVE-2012-1209/df75e0797a6540c4d656969a2e7df7689603b2cf,https://github.com/forkcms/forkcms/commit/df75e0797a6540c4d656969a2e7df7689603b2cf,<s>Cross-site scripting (XSS) vulnerability in backend/core/engine/base.php in Fork CMS 3.2.4 and possibly other versions before 3.2.5 allows remote attackers to inject arbitrary web script or HTML via the highlight parameter.</s>,"<s>This should fix the backend XSS.
</s>"," diff --git a/backend/core/engine/base.php b/backend/core/engine/base.php
index 60897359c..0d3b21671 100644
--- a/backend/core/engine/base.php
+++ b/backend/core/engine/base.php
@@ -11,6 +11,7 @@
  * This class implements a lot of functionality that can be extended by a specific action
  *
  * @author Tijs Verkoyen <tijs@sumocoders.be>
+ * @author Frederik Heyninck <frederik@figure8.be>
  */
 class BackendBaseAction
 {
@@ -168,21 +169,21 @@ class BackendBaseAction
 			$this->tpl->assign('report', true);
 
 			// camelcase the string
-			$messageName = SpoonFilter::toCamelCase($this->getParameter('report'), '-');
+			$messageName = SpoonFilter::toCamelCase(SpoonFilter::stripHTML($this->getParameter('report')), '-');
 
 			// if we have data to use it will be passed as the var parameter
 			if(!empty($var)) $this->tpl->assign('reportMessage', vsprintf(BL::msg($messageName), $var));
 			else $this->tpl->assign('reportMessage', BL::msg($messageName));
 
 			// highlight an element with the given id if needed
-			if($this->getParameter('highlight')) $this->tpl->assign('highlight', $this->getParameter('highlight'));
+			if($this->getParameter('highlight')) $this->tpl->assign('highlight', SpoonFilter::stripHTML($this->getParameter('highlight')));
 		}
 
 		// is there an error to show?
 		if($this->getParameter('error') !== null)
 		{
 			// camelcase the string
-			$errorName = SpoonFilter::toCamelCase($this->getParameter('error'), '-');
+			$errorName = SpoonFilter::toCamelCase(SpoonFilter::stripHTML($this->getParameter('error')), '-');
 
 			// if we have data to use it will be passed as the var parameter
 			if(!empty($var)) $this->tpl->assign('errorMessage', vsprintf(BL::err($errorName), $var));
",1.0,,1.0,,0.0,tfidf
CVE-2012-1209,CVE-2012-1209/c8ec9c58a6b3c46cdd924532c1de99bcda6072ed,https://github.com/forkcms/forkcms/commit/c8ec9c58a6b3c46cdd924532c1de99bcda6072ed,<s>Cross-site scripting (XSS) vulnerability in backend/core/engine/base.php in Fork CMS 3.2.4 and possibly other versions before 3.2.5 allows remote attackers to inject arbitrary web script or HTML via the highlight parameter.</s>,"<s>Make sure the highlight string doesn't contain html tags.
</s>"," diff --git a/backend/core/engine/base.php b/backend/core/engine/base.php
index ff9ef41d0..73c0a83ff 100644
--- a/backend/core/engine/base.php
+++ b/backend/core/engine/base.php
@@ -155,7 +155,10 @@ class BackendBaseAction
 			else $this->tpl->assign('reportMessage', BL::msg($messageName));
 
 			// highlight an element with the given id if needed
-			if($this->getParameter('highlight')) $this->tpl->assign('highlight', $this->getParameter('highlight'));
+			if($this->getParameter('highlight'))
+			{
+				$this->tpl->assign('highlight', strip_tags($this->getParameter('highlight')));
+			}
 		}
 
 		// is there an error to show?
",0.0,,0.0,,1.0,tfidf
CVE-2012-1209,CVE-2012-1209/988011b23d6e2a5562b458f8961b0d4b96eb70c7,https://github.com/forkcms/forkcms/commit/988011b23d6e2a5562b458f8961b0d4b96eb70c7,<s>Cross-site scripting (XSS) vulnerability in backend/core/engine/base.php in Fork CMS 3.2.4 and possibly other versions before 3.2.5 allows remote attackers to inject arbitrary web script or HTML via the highlight parameter.</s>,"<s>Make sure no html tags are in the get variable.
</s>"," diff --git a/backend/core/engine/base.php b/backend/core/engine/base.php
index e4d73070e..834ac5187 100644
--- a/backend/core/engine/base.php
+++ b/backend/core/engine/base.php
@@ -139,7 +139,7 @@ class BackendBaseAction
 		}
 
 		// store var so we don't have to call this function twice
-		$var = $this->getParameter('var', 'array');
+		$var = array_map('strip_tags', $this->getParameter('var', 'array'));
 
 		// is there a report to show?
 		if($this->getParameter('report') !== null)
",0.0,,0.0,,0.0,tfidf
CVE-2012-1209,CVE-2012-1209/a9986b86c53de0582248b39605660fbba0c21a29,https://github.com/forkcms/forkcms/commit/a9986b86c53de0582248b39605660fbba0c21a29,<s>Cross-site scripting (XSS) vulnerability in backend/core/engine/base.php in Fork CMS 3.2.4 and possibly other versions before 3.2.5 allows remote attackers to inject arbitrary web script or HTML via the highlight parameter.</s>,"<s>XSS / LFI Fox
</s>"," diff --git a/frontend/core/engine/javascript.php b/frontend/core/engine/javascript.php
index 8de23787d..b25b0a138 100644
--- a/frontend/core/engine/javascript.php
+++ b/frontend/core/engine/javascript.php
@@ -194,6 +194,17 @@ class FrontendJavascript
 	 */
 	private function setModule($value)
 	{
+		$modules = (array) FrontendModel::getModules();
+		
+		if(!in_array((string) $value, $modules))
+		{
+			// when debug is on throw an exception
+			if(SPOON_DEBUG) throw new FrontendException('Invalid file.');
+
+			// when debug is of show a descent message
+			else exit(SPOON_DEBUG_MESSAGE);
+		}
+		
 		$this->module = (string) $value;
 	}
 }
",0.0,,0.0,,0.0,tfidf
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
CVE-2018-15601,CVE-2018-15601/1e7e29bab89d8807f5bd165f54258b71cada5fd9,https://github.com/jbroadway/elefant/commit/1e7e29bab89d8807f5bd165f54258b71cada5fd9,"<s>apps/filemanager/handlers/upload/drop.php in Elefant CMS 2.0.3 performs a urldecode step too late in the ""Cannot upload executable files"" protection mechanism.</s>","<s>Added .pht, .php3, .php4, and .phar to restricted file uploads
</s>"," diff --git a/apps/filemanager/handlers/upload/drop.php b/apps/filemanager/handlers/upload/drop.php
index df76f119..881c3889 100644
--- a/apps/filemanager/handlers/upload/drop.php
+++ b/apps/filemanager/handlers/upload/drop.php
@@ -40,7 +40,7 @@ if (isset ($_FILES['file']['error']) && $_FILES['file']['error'] > 0) {
 // some browsers may urlencode the file name
 $_FILES['file']['name'] = urldecode ($_FILES['file']['name']);
.(
-if (preg_match ('/\.(php5?|phtml|js|rb|py|pl|sh|bash|exe)$/i', $_FILES['file']['name'])) {
+if (preg_match ('/\.(php|phtml|pht|php3|php4|php5|phar|js|rb|py|pl|sh|bash|exe)$/i', $_FILES['file']['name'])) {
$	echo json_encode (array ('success' => false, 'error' => __ ('Cannot upload executable files due to security.')));
		return;
 }
 . __ ('Cannot upload executable files due to security.') . '</p>';
 		echo '<p><a href=""/filemanager"">' . __ ('Back') . '</a></p>';
",0.0,,0.0,,0.0,none
CVE-2018-15601,CVE-2018-15601/afb3346e50b992bcba143660ca2149e563430e05,https://github.com/jbroadway/elefant/commit/afb3346e50b992bcba143660ca2149e563430e05,"<s>apps/filemanager/handlers/upload/drop.php in Elefant CMS 2.0.3 performs a urldecode step too late in the ""Cannot upload executable files"" protection mechanism.</s>","<s>Decode file names before restricting extensions
</s>"," diff --git a/apps/filemanager/handlers/upload/drop.php b/apps/filemanager/handlers/upload/drop.php
index 8a8bd175..df76f119 100644
--- a/apps/filemanager/handlers/upload/drop.php
+++ b/apps/filemanager/handlers/upload/drop.php
@@ -37,14 +37,14 @@ if (isset ($_FILES['file']['error']) && $_FILES['file']['error'] > 0) {
 	return;
 }
 
+// some browsers may urlencode the file name
+$_FILES['file']['name'] = urldecode ($_FILES['file']['name']);
+
 if (preg_match ('/\.(php5?|phtml|js|rb|py|pl|sh|bash|exe)$/i', $_FILES['file']['name'])) {
 	echo json_encode (array ('success' => false, 'error' => __ ('Cannot upload executable files due to security.')));
 	return;
 }
 
-// some browsers may urlencode the file name
-$_FILES['file']['name'] = urldecode ($_FILES['file']['name']);
-
 if (@file_exists ($root . $_POST['path'] . '/' . $_FILES['file']['name'])) {
 	echo json_encode (array ('success' => false, 'error' => __ ('A file by that name already exists.')));
 	return;
",1.0,,1.0,,1.0,none
CVE-2018-15601,CVE-2018-15601/d4cfbab9b9fda695c14933ad636f00d2e821dc58,https://github.com/jbroadway/elefant/commit/d4cfbab9b9fda695c14933ad636f00d2e821dc58,"<s>apps/filemanager/handlers/upload/drop.php in Elefant CMS 2.0.3 performs a urldecode step too late in the ""Cannot upload executable files"" protection mechanism.</s>","<s>Prevent .phtml files from being uploaded
</s>"," diff --git a/apps/filemanager/handlers/upload/drop.php b/apps/filemanager/handlers/upload/drop.php
index 33d77fdb..8a8bd175 100644
--- a/apps/filemanager/handlers/upload/drop.php
+++ b/apps/filemanager/handlers/upload/drop.php
@@ -37,7 +37,7 @@ if (isset ($_FILES['file']['error']) && $_FILES['file']['error'] > 0) {
file	return;
 }
Back
-if (preg_match ('/\.(php5?|js|rb|py|pl|sh|bash|exe)$/i', $_FILES['file']['name'])) {
+if (preg_match ('/\.(php5?|phtml|js|rb|py|pl|sh|bash|exe)$/i', $_FILES['file']['name'])) {
pl	echo json_encode (array ('success' => false, 'error' => __ ('Cannot upload executable files due to security.')));
page	return;
 }
 File Name') . ': ' . $_FILES['file']['name'][$i];
 		echo '<p>' . __ ('Cannot upload executable files due to security.') . '</p>';
 		echo '<p><a href=""/filemanager"">' . __ ('Back') . '</a></p>';
",0.0,,0.0,,0.0,none
CVE-2018-15601,CVE-2018-15601/862e4fcd21dadeb750c1dc61098cdac8e7cbdb20,https://github.com/jbroadway/elefant/commit/862e4fcd21dadeb750c1dc61098cdac8e7cbdb20,"<s>apps/filemanager/handlers/upload/drop.php in Elefant CMS 2.0.3 performs a urldecode step too late in the ""Cannot upload executable files"" protection mechanism.</s>","<s>Fixed validation errors in RSS output
</s>"," diff --git a/apps/blog/handlers/rss.php b/apps/blog/handlers/rss.php
index 74de3433..d2208f72 100644
--- a/apps/blog/handlers/rss.php
+++ b/apps/blog/handlers/rss.php
@@ -27,6 +27,18 @@ if (! $res) {
 		} else {
 			$page->posts[$k]->body = $tpl->run_includes (Markdown ($page->posts[$k]->body));
 		}
+		
+		// Strip script, iframe, link, and video tags
+		$html = preg_replace ('#<script(.*?)>(.*?)</script>#is', '', $page->posts[$k]->body);
+		$html = preg_replace ('#<iframe(.*?)>(.*?)</iframe>#is', '', $html);
+		$html = preg_replace ('#<link(.*?)>#is', '', $html);
+		$html = preg_replace ('#<video(.*?)>(.*?)</video>#is', '', $html);
+		
+		// Make sure all URLs are absolutized
+		$html = preg_replace ('/(src|href)=""\//i', '\1=""' . $this->absolutize ('/'), $html);
+		
+		$page->posts[$k]->body = $html;
+		
 		if ($preview_chars) {
 			$page->posts[$k]->body = blog_filter_truncate ($page->posts[$k]->body, $preview_chars);
 		}
@@ -36,5 +48,5 @@ if (! $res) {
 	$cache->set ('blog_rss', $res, 1800); // half an hour
 }
 $page->layout = FALSE;
-header ('Content-Type: text/xml');
+header ('Content-Type: text/xml; charset=UTF-8');
 echo $res;
",0.0,,0.0,,0.0,none
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
CVE-2020-24371,CVE-2020-24371/a6da1472c0c5e05ff249325f979531ad51533110,https://github.com/lua/lua/commit/a6da1472c0c5e05ff249325f979531ad51533110,"<s>lgc.c in Lua 5.4.0 mishandles the interaction between barriers and the sweep phase, leading to a memory access violation involving collectgarbage.</s>","<s>Fixed bug: barriers cannot be active during sweep
Barriers cannot be active during sweep, even in generational mode.
(Although gen. mode is not incremental, it can hit a barrier when
deleting a thread and closing its upvalues.)  The colors of objects are
being changed during sweep and, therefore, cannot be trusted.
</s>"," diff --git a/testes/gengc.lua b/testes/gengc.lua
index 4e80dd7e..7a7dabdd 100644
--- a/testes/gengc.lua
+++ b/testes/gengc.lua
@@ -57,13 +57,39 @@ do   -- bug in 5.4.0
   local obj = {}     -- create a new object
   collectgarbage(""step"", 0)   -- make it a survival
   assert(not T or T.gcage(obj) == ""survival"")
-  setmetatable(obj, {__gc = gcf, x = ""ok""})   -- create its metatable
+  setmetatable(obj, {__gc = gcf, x = ""+""})   -- create its metatable
   assert(not T or T.gcage(getmetatable(obj)) == ""new"")
   obj = nil   -- clear object
   collectgarbage(""step"", 0)   -- will call obj's finalizer
 end
 
 
+do   -- another bug in 5.4.0
+  local old = {10}
+  collectgarbage()   -- make 'old' old
+  local co = coroutine.create(
+    function ()
+      local x = nil
+      local f = function ()
+                  return x[1]
+                end
+      x = coroutine.yield(f)
+      coroutine.yield()
+    end
+  )
+  local _, f = coroutine.resume(co)   -- create closure over 'x' in coroutine
+  collectgarbage(""step"", 0)   -- make upvalue a survival
+  old[1] = {""hello""}    -- 'old' go to grayagain as 'touched1'
+  coroutine.resume(co, {123})     -- its value will be new
+  co = nil
+  collectgarbage(""step"", 0)   -- hit the barrier
+  assert(f() == 123 and old[1][1] == ""hello"")
+  collectgarbage(""step"", 0)   -- run the collector once more
+  -- make sure old[1] was not collected
+  assert(f() == 123 and old[1][1] == ""hello"")
+end
+
+
 if T == nil then
   (Message or print)('\n >>> testC not active: \z
                              skipping some generational tests <<<\n')
",0.0,,1.0,,1.0,tfidf
CVE-2020-24371,CVE-2020-24371/b9b554e0f68726b19274209ea6ce910b7e9f5fbf,https://github.com/lua/lua/commit/b9b554e0f68726b19274209ea6ce910b7e9f5fbf,"<s>lgc.c in Lua 5.4.0 mishandles the interaction between barriers and the sweep phase, leading to a memory access violation involving collectgarbage.</s>","<s>Clearer handling of gray lists when entering generational mode
When entering generational mode, all objects are old. So, the only
objects that need to be in a gray list are threads, which can be
assigned without barriers. Changes in anything else (e.g., weak
tables) will trigger barriers that, if needed, will add the object
to a gray list.
</s>"," diff --git a/lgc.c b/lgc.c
index 9973c9db..5e8c02d3 100644
--- a/lgc.c
+++ b/lgc.c
@@ -368,12 +368,17 @@ static int remarkupvals (global_State *g) {
 }
 
 
+static void cleargraylists (global_State *g) {
+  g->gray = g->grayagain = NULL;
+  g->weak = g->allweak = g->ephemeron = NULL;
+}
+
+
 /*
 ** mark root set and reset all gray lists, to start a new collection
 */
 static void restartcollection (global_State *g) {
-  g->gray = g->grayagain = NULL;
-  g->weak = g->allweak = g->ephemeron = NULL;
+  cleargraylists(g);
   markobject(g, g->mainthread);
   markvalue(g, &g->l_registry);
   markmt(g);
@@ -1019,19 +1024,30 @@ static void setpause (global_State *g);
 
 
 /*
-** Sweep a list of objects, deleting dead ones and turning
-** the non dead to old (without changing their colors).
+** Sweep a list of objects to enter generational mode.  Deletes dead
+** objects and turns the non dead to old. All non-dead threads---which
+** are now old---must be in a gray list.  Everything else is not in a
+** gray list.
+**
 */
 static void sweep2old (lua_State *L, GCObject **p) {
   GCObject *curr;
+  global_State *g = G(L);
   while ((curr = *p) != NULL) {
     if (iswhite(curr)) {  /* is 'curr' dead? */
-      lua_assert(isdead(G(L), curr));
+      lua_assert(isdead(g, curr));
       *p = curr->next;  /* remove 'curr' from list */
       freeobj(L, curr);  /* erase 'curr' */
     }
     else {  /* all surviving objects become old */
       setage(curr, G_OLD);
+      if (curr->tt == LUA_VTHREAD) {  /* threads must be watched */
+        lua_State *th = gco2th(curr);
+        linkgclist(th, g->grayagain);  /* insert into 'grayagain' list */
+        black2gray(th);  /* OK if already gray */
+      }
+      else  /* everything else is black */
+        gray2black(curr);  /* OK if already black */
       p = &curr->next;  /* go to next element */
     }
   }
@@ -1221,7 +1237,14 @@ static void youngcollection (lua_State *L, global_State *g) {
 }
 
 
+/*
+** Clears all gray lists, sweeps objects, and prepare sublists to enter
+** generational mode. The sweeps remove dead objects and turn all
+** surviving objects to old. Threads go back to 'grayagain'; everything
+** else is turned black (not in any gray list).
+*/
 static void atomic2gen (lua_State *L, global_State *g) {
+  cleargraylists(g);
   /* sweep all elements making them old */
   g->gcstate = GCSswpallgc;
   sweep2old(L, &g->allgc);
@@ -1244,7 +1267,8 @@ static void atomic2gen (lua_State *L, global_State *g) {
 
 /*
 ** Enter generational mode. Must go until the end of an atomic cycle
-** to ensure that all threads and weak tables are in the gray lists.
+** to ensure that all objects are correctly marked and weak tables
+** are cleared.
 ** Then, turn all objects into old and finishes the collection.
 */
 static lu_mem entergen (lua_State *L, global_State *g) {
",0.0,,0.0,,0.0,tfidf
CVE-2020-24371,CVE-2020-24371/71f70df3271f6e8ae9e8efcaef3be19f8d37c161,https://github.com/lua/lua/commit/71f70df3271f6e8ae9e8efcaef3be19f8d37c161,"<s>lgc.c in Lua 5.4.0 mishandles the interaction between barriers and the sweep phase, leading to a memory access violation involving collectgarbage.</s>","<s>OLD1 ages advanced by 'markold'
Objects aged OLD1 have their ages advanced by 'markold', which has to
visit them anyway. So, the GC doesn't need to ""sweep"" the old1 list.
</s>"," diff --git a/lgc.c b/lgc.c
index faa9c902..eec73871 100644
--- a/lgc.c
+++ b/lgc.c
@@ -1131,7 +1131,7 @@ static void correctgraylists (global_State *g) {
 
 
 /*
-** Mark 'OLD1' objects when starting a new young collection.
+** Mark black 'OLD1' objects when starting a new young collection.
 ** Gray objects are already in some gray list, and so will be visited
 ** in the atomic step.
 */
@@ -1140,6 +1140,7 @@ static void markold (global_State *g, GCObject *from, GCObject *to) {
   for (p = from; p != to; p = p->next) {
     if (getage(p) == G_OLD1) {
       lua_assert(!iswhite(p));
+      changeage(p, G_OLD1, G_OLD);  /* now they are old */
       if (isblack(p)) {
         black2gray(p);  /* should be '2white', but gray works too */
         reallymarkobject(g, p);
@@ -1176,16 +1177,16 @@ static void youngcollection (lua_State *L, global_State *g) {
   /* sweep nursery and get a pointer to its last live element */
   g->gcstate = GCSswpallgc;
   psurvival = sweepgen(L, g, &g->allgc, g->survival);
-  /* sweep 'survival' and 'old' */
-  sweepgen(L, g, psurvival, g->reallyold);
+  /* sweep 'survival' */
+  sweepgen(L, g, psurvival, g->old);
   g->reallyold = g->old;
   g->old = *psurvival;  /* 'survival' survivals are old now */
   g->survival = g->allgc;  /* all news are survivals */
 
   /* repeat for 'finobj' lists */
   psurvival = sweepgen(L, g, &g->finobj, g->finobjsur);
-  /* sweep 'survival' and 'old' */
-  sweepgen(L, g, psurvival, g->finobjrold);
+  /* sweep 'survival' */
+  sweepgen(L, g, psurvival, g->finobjold);
   g->finobjrold = g->finobjold;
   g->finobjold = *psurvival;  /* 'survival' survivals are old now */
   g->finobjsur = g->finobj;  /* all news are survivals */
",1.0,,0.0,,0.0,tfidf
CVE-2020-24371,CVE-2020-24371/31b8c2d4380a762d1ed6a7faee74a1d107f86014,https://github.com/lua/lua/commit/31b8c2d4380a762d1ed6a7faee74a1d107f86014,"<s>lgc.c in Lua 5.4.0 mishandles the interaction between barriers and the sweep phase, leading to a memory access violation involving collectgarbage.</s>","<s>Fixed bug of access violation in finalizers
Errors in finalizers need a valid 'pc' to produce an error message,
even if the error is not propagated. Therefore, calls to the GC (which
may call finalizers) inside luaV_execute must save the 'pc'.
</s>"," diff --git a/lvm.c b/lvm.c
index d78d6be2..66d451b0 100644
--- a/lvm.c
+++ b/lvm.c
@@ -1101,9 +1101,9 @@ void luaV_finishOp (lua_State *L) {
 /* idem, but without changing the stack */
 #define halfProtectNT(exp)  (savepc(L), (exp))
 
-
+/* 'c' is the limit of live values in the stack */
 #define checkGC(L,c)  \
-	{ luaC_condGC(L, L->top = (c),  /* limit of live values */ \
+	{ luaC_condGC(L, (savepc(L), L->top = (c)), \
                          updatetrap(ci)); \
            luai_threadyield(L); }
 
@@ -1791,8 +1791,7 @@ void luaV_execute (lua_State *L, CallInfo *ci) {
         vmbreak;
       }
       vmcase(OP_VARARGPREP) {
-        luaT_adjustvarargs(L, GETARG_A(i), ci, cl->p);
-        updatetrap(ci);
+        ProtectNT(luaT_adjustvarargs(L, GETARG_A(i), ci, cl->p));
         if (trap) {
           luaD_hookcall(L, ci);
           L->oldpc = pc + 1;  /* next opcode will be seen as a ""new"" line */
",0.0,,0.0,,0.0,tfidf
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
CVE-2014-0238,CVE-2014-0238/f97486ef5dc3e8735440edc4fc8808c63e1a3ef0,https://github.com/file/file/commit/f97486ef5dc3e8735440edc4fc8808c63e1a3ef0,<s>The cdf_read_property_info function in cdf.c in the Fileinfo component in PHP before 5.4.29 and 5.5.x before 5.5.13 allows remote attackers to cause a denial of service (infinite loop or out-of-bounds memory access) via a vector that (1) has zero length or (2) is too long.</s>,"<s>CVE-2014-0207: Prevent 0 element vectors and vectors longer than the number
of properties from accessing random memory.
</s>"," diff --git a/src/cdf.c b/src/cdf.c
index 48a00ec4..375406c3 100644
--- a/src/cdf.c
+++ b/src/cdf.c
@@ -35,7 +35,7 @@
 #include ""file.h""
 
 #ifndef lint
-FILE_RCSID(""@(#)$File: cdf.c,v 1.58 2014/05/13 16:41:06 christos Exp $"")
+FILE_RCSID(""@(#)$File: cdf.c,v 1.59 2014/05/14 23:22:48 christos Exp $"")
 #endif
 
 #include <assert.h>
@@ -827,6 +827,10 @@ cdf_read_property_info(const cdf_stream_t *sst, const cdf_header_t *h,
 		    i, inp[i].pi_id, inp[i].pi_type, q - p, offs));
 		if (inp[i].pi_type & CDF_VECTOR) {
 			nelements = CDF_GETUINT32(q, 1);
+			if (nelements == 0) {
+				DPRINTF((""CDF_VECTOR with nelements == 0\n""));
+				goto out;
+			}
 			o = 2;
 		} else {
 			nelements = 1;
@@ -901,7 +905,9 @@ cdf_read_property_info(const cdf_stream_t *sst, const cdf_header_t *h,
 			}
 			DPRINTF((""nelements = %"" SIZE_T_FORMAT ""u\n"",
 			    nelements));
-			for (j = 0; j < nelements; j++, i++) {
+			for (j = 0; j < nelements && i < sh.sh_properties;
+			    j++, i++)
+			{
 				uint32_t l = CDF_GETUINT32(q, o);
 				inp[i].pi_str.s_len = l;
 				inp[i].pi_str.s_buf = (const char *)
",1.0,,1.0,,1.0,lime
CVE-2014-0238,CVE-2014-0238/b8acc83781d5a24cc5101e525d15efe0482c280d,https://github.com/file/file/commit/b8acc83781d5a24cc5101e525d15efe0482c280d,<s>The cdf_read_property_info function in cdf.c in the Fileinfo component in PHP before 5.4.29 and 5.5.x before 5.5.13 allows remote attackers to cause a denial of service (infinite loop or out-of-bounds memory access) via a vector that (1) has zero length or (2) is too long.</s>,"<s>Remove loop that kept reading the same offset (Jan Kaluza)
</s>"," diff --git a/src/cdf.c b/src/cdf.c
index f7c46aed..c591a14a 100644
--- a/src/cdf.c
+++ b/src/cdf.c
@@ -35,7 +35,7 @@
 #include ""file.h""
 
 #ifndef lint
-FILE_RCSID(""@(#)$File: cdf.c,v 1.55 2014/02/27 23:26:17 christos Exp $"")
+FILE_RCSID(""@(#)$File: cdf.c,v 1.56 2014/05/05 16:11:21 christos Exp $"")
 #endif
 
 #include <assert.h>
@@ -932,7 +932,7 @@ int
 cdf_unpack_summary_info(const cdf_stream_t *sst, const cdf_header_t *h,
     cdf_summary_info_header_t *ssi, cdf_property_info_t **info, size_t *count)
 {
-	size_t i, maxcount;
+	size_t maxcount;
 	const cdf_summary_info_header_t *si =
 	    CAST(const cdf_summary_info_header_t *, sst->sst_tab);
 	const cdf_section_declaration_t *sd =
@@ -947,21 +947,13 @@ cdf_unpack_summary_info(const cdf_stream_t *sst, const cdf_header_t *h,
 	ssi->si_os = CDF_TOLE2(si->si_os);
 	ssi->si_class = si->si_class;
 	cdf_swap_class(&ssi->si_class);
-	ssi->si_count = CDF_TOLE2(si->si_count);
+	ssi->si_count = CDF_TOLE4(si->si_count);
 	*count = 0;
 	maxcount = 0;
 	*info = NULL;
-	for (i = 0; i < CDF_TOLE4(si->si_count); i++) {
-		if (i >= CDF_LOOP_LIMIT) {
-			DPRINTF((""Unpack summary info loop limit""));
-			errno = EFTYPE;
-			return -1;
-		}
-		if (cdf_read_property_info(sst, h, CDF_TOLE4(sd->sd_offset),
-		    info, count, &maxcount) == -1) {
-			return -1;
-		}
-	}
+	if (cdf_read_property_info(sst, h, CDF_TOLE4(sd->sd_offset), info,
+	    count, &maxcount) == -1)
+		return -1;
 	return 0;
 }
 
",0.0,,0.0,,0.0,lime
CVE-2014-0238,CVE-2014-0238/93e063ee374b6a75729df9e7201fb511e47e259d,https://github.com/file/file/commit/93e063ee374b6a75729df9e7201fb511e47e259d,<s>The cdf_read_property_info function in cdf.c in the Fileinfo component in PHP before 5.4.29 and 5.5.x before 5.5.13 allows remote attackers to cause a denial of service (infinite loop or out-of-bounds memory access) via a vector that (1) has zero length or (2) is too long.</s>,"<s>Add missing check offset test (Francisco Alonso, Jan Kaluza at RedHat)
</s>"," diff --git a/src/cdf.c b/src/cdf.c
index 0bfb31a2..c258e82f 100644
--- a/src/cdf.c
+++ b/src/cdf.c
@@ -35,7 +35,7 @@
 #include ""file.h""
 
 #ifndef lint
-FILE_RCSID(""@(#)$File: cdf.c,v 1.61 2014/06/04 17:23:19 christos Exp $"")
+FILE_RCSID(""@(#)$File: cdf.c,v 1.62 2014/06/04 17:26:07 christos Exp $"")
 #endif
 
 #include <assert.h>
@@ -816,7 +816,11 @@ cdf_read_property_info(const cdf_stream_t *sst, const cdf_header_t *h,
 	if (cdf_check_stream_offset(sst, h, e, 0, __LINE__) == -1)
 		goto out;
 	for (i = 0; i < sh.sh_properties; i++) {
-		size_t ofs = CDF_GETUINT32(p, (i << 1) + 1);
+		size_t tail = (i << 1) + 1;
+		if (cdf_check_stream_offset(sst, h, p, tail * sizeof(uint32_t),
+		    __LINE__) == -1)
+			goto out;
+		size_t ofs = CDF_GETUINT32(p, tail);
 		q = (const uint8_t *)(const void *)
 		    ((const char *)(const void *)p + ofs
 		    - 2 * sizeof(uint32_t));
",0.0,,0.0,,0.0,lime
CVE-2014-0238,CVE-2014-0238/a4a350ab786b0272ac62f8de2da3ed4d93655d01,https://github.com/file/file/commit/a4a350ab786b0272ac62f8de2da3ed4d93655d01,<s>The cdf_read_property_info function in cdf.c in the Fileinfo component in PHP before 5.4.29 and 5.5.x before 5.5.13 allows remote attackers to cause a denial of service (infinite loop or out-of-bounds memory access) via a vector that (1) has zero length or (2) is too long.</s>,"<s>PR/342: Jan Kaluza: Reverse order of evaluation to fix out of bounds read.
</s>"," diff --git a/src/softmagic.c b/src/softmagic.c
index 77270ead..68efd89b 100644
--- a/src/softmagic.c
+++ b/src/softmagic.c
@@ -32,7 +32,7 @@
 #include ""file.h""
 
 #ifndef	lint
-FILE_RCSID(""@(#)$File: softmagic.c,v 1.181 2014/03/27 18:12:12 christos Exp $"")
+FILE_RCSID(""@(#)$File: softmagic.c,v 1.182 2014/03/28 19:07:08 christos Exp $"")
 #endif	/* lint */
 
 #include ""magic.h""
@@ -235,8 +235,8 @@ match(struct magic_set *ms, struct magic *magic, uint32_t nmagic,
 		if (file_check_mem(ms, ++cont_level) == -1)
 			return -1;
 
-		while (magic[magindex+1].cont_level != 0 &&
-		    ++magindex < nmagic) {
+		while (++magindex < nmagic &&
+		    magic[magindex].cont_level != 0) {
 			m = &magic[magindex];
 			ms->line = m->lineno; /* for messages */
 
",0.0,,0.0,,0.0,lime
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
