cve,post_id,commit_url,cve_desc_text,commit_msg_text,code_text,is_patch,"helpfulness (1 - 3, 3 is most helpful)",true_label,method
,,,,,,,,,
CVE-2020-9547,CVE-2020-9547/9f4e97019fb0dd836533d0b6198c88787e235ae2,https://github.com/FasterXML/jackson-databind/commit/9f4e97019fb0dd836533d0b6198c88787e235ae2,"<s>FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to com.ibatis.sqlmap.engine.transaction.jta.JtaTransactionConfig (aka ibatis-sqlmap).</s>","<s>Fixing issues #2631 and #2634
</s>"," diff --git a/src/main/java/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java b/src/main/java/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java
index 64c6c764f..bf04f1bde 100644
--- a/src/main/java/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java
+++ b/src/main/java/com/fasterxml/jackson/databind/jsontype/impl/SubTypeValidator.java
@@ -128,6 +128,13 @@ public class SubTypeValidator
         // [databind#2620]: xbean-reflect
         s.add(""org.apache.xbean.propertyeditor.JndiConverter"");
 
+        // [databind#2631]: shaded hikari-config
+        s.add(""org.apache.hadoop.shaded.com.zaxxer.hikari.HikariConfig"");
+
+        // [databind#2634]: ibatis-sqlmap, anteros-core
+        s.add(""com.ibatis.sqlmap.engine.transaction.jta.JtaTransactionConfig"");
+        s.add(""br.com.anteros.dbcp.AnterosDBCPConfig"");
+
         DEFAULT_NO_DESER_CLASS_NAMES = Collections.unmodifiableSet(s);
     }
 
",1.0,,1.0,lime
CVE-2020-9547,CVE-2020-9547/fa67a16d7a34e51e80c217f29b6bbd765c3ce689,https://github.com/FasterXML/jackson-databind/commit/fa67a16d7a34e51e80c217f29b6bbd765c3ce689,"<s>FasterXML jackson-databind 2.x before 2.9.10.4 mishandles the interaction between serialization gadgets and typing, related to com.ibatis.sqlmap.engine.transaction.jta.JtaTransactionConfig (aka ibatis-sqlmap).</s>","<s>[maven-release-plugin] prepare release jackson-databind-2.10.3
</s>"," diff --git a/pom.xml b/pom.xml
index c7c033a35..80542d572 100644
--- a/pom.xml
+++ b/pom.xml
@@ -10,7 +10,7 @@
 
   <groupId>com.fasterxml.jackson.core</groupId>
   <artifactId>jackson-databind</artifactId>
-  <version>2.10.3-SNAPSHOT</version>
+  <version>2.10.3</version>
   <name>jackson-databind</name>
   <packaging>bundle</packaging>
   <description>General data-binding functionality for Jackson: works on core streaming API</description>
@@ -21,7 +21,7 @@
     <connection>scm:git:git@github.com:FasterXML/jackson-databind.git</connection>
     <developerConnection>scm:git:git@github.com:FasterXML/jackson-databind.git</developerConnection>
     <url>http://github.com/FasterXML/jackson-databind</url>
-    <tag>HEAD</tag>
+    <tag>jackson-databind-2.10.3</tag>
   </scm>
 
   <properties>
",0.0,,0.0,lime
,,,,,,,,,
CVE-2019-13615,CVE-2019-13615/05beb69ba60acce09f73ed491bb76f332849c3a0,https://github.com/Matroska-Org/libebml/commit/05beb69ba60acce09f73ed491bb76f332849c3a0,"<s>libebml before 1.3.6, as used in the MKV module in VideoLAN VLC Media Player binaries before 3.0.3, has a heap-based buffer over-read in EbmlElement::FindNextElement.</s>","<s>Check the max size to read before actually reading
The size check waas also missing from the length parsing
</s>"," diff --git a/src/EbmlElement.cpp b/src/EbmlElement.cpp
index 143f439..ae4441e 100644
--- a/src/EbmlElement.cpp
+++ b/src/EbmlElement.cpp
@@ -404,12 +404,14 @@ EbmlElement * EbmlElement::FindNextElement(IOCallback & DataStream, const EbmlSe
         memmove(&PossibleIdNSize[0],&PossibleIdNSize[1], --ReadIndex);
       }
 
+      if (MaxDataSize <= ReadSize)
+        break;
       if (DataStream.read(&PossibleIdNSize[ReadIndex++], 1) == 0) {
         return NULL; // no more data ?
       }
       ReadSize++;
 
-    } while (!bFound && MaxDataSize > ReadSize);
+    } while (!bFound);
 
     if (!bFound)
       // we reached the maximum we could read without a proper ID
@@ -432,6 +434,10 @@ EbmlElement * EbmlElement::FindNextElement(IOCallback & DataStream, const EbmlSe
         bFound = false;
         break;
       }
+      if (MaxDataSize <= ReadSize) {
+        bFound = false;
+        break;
+      }
       if( DataStream.read( &PossibleIdNSize[SizeIdx++], 1 ) == 0 ) {
         return NULL; // no more data ?
       }
",1.0,,1.0,tfidf
CVE-2019-13615,CVE-2019-13615/7e0cdc4ea479fb2635ffd9f6a6b588eb411cb5bf,https://github.com/Matroska-Org/libebml/commit/7e0cdc4ea479fb2635ffd9f6a6b588eb411cb5bf,"<s>libebml before 1.3.6, as used in the MKV module in VideoLAN VLC Media Player binaries before 3.0.3, has a heap-based buffer over-read in EbmlElement::FindNextElement.</s>","<s>delete half-constructed elements on read failure
When an EbmlMaster tries to read the next element, it uses
EbmlStream.FindNextElement() which only reads the EBML ID and the size
field. With that data it constructs the corresponding (Matroska)
element. It's now up to the EbmlMaster to read the element's payload.
If reading the payload fails, an exception will be thrown by
e.g. IOCallback.readFully(). So far the Master didn't catch that
exception, causing the half-constructed element to be dangling as it
hasn't been added to the Master yet at that point. Therefore the
exception must be caught, the element deleted and the exception
re-thrown.
</s>"," diff --git a/src/EbmlMaster.cpp b/src/EbmlMaster.cpp
index 208fd15..371deef 100644
--- a/src/EbmlMaster.cpp
+++ b/src/EbmlMaster.cpp
@@ -439,7 +439,12 @@ void EbmlMaster::Read(EbmlStream & inDataStream, const EbmlSemanticContext & sCo
           break;
         }
       } else {
-        ElementLevelA->Read(inDataStream, EBML_CONTEXT(ElementLevelA), UpperEltFound, FoundElt, AllowDummyElt, ReadFully);
+        try {
+          ElementLevelA->Read(inDataStream, EBML_CONTEXT(ElementLevelA), UpperEltFound, FoundElt, AllowDummyElt, ReadFully);
+        } catch (...) {
+          delete ElementLevelA;
+          throw;
+        }
 
         // Discard elements that couldn't be read properly if
         // SCOPE_ALL_DATA has been requested. This can happen
",0.0,,0.0,tfidf
,,,,,,,,,
CVE-2017-16906,CVE-2017-16906/83ecd2badfac5bc433cf33e8186a80c3f9eb8a51,https://github.com/horde/kronolith/commit/83ecd2badfac5bc433cf33e8186a80c3f9eb8a51,"<s>In Horde Groupware 5.2.19-5.2.22, there is XSS via the URL field in a ""Calendar -> New Event"" action.</s>","<s>[mjr] SECURITY: Fix XSS vulnerability in event URL field (Bug #14857).
</s>"," diff --git a/package.xml b/package.xml
index 535008fd..bf5a8117 100644
--- a/package.xml
+++ b/package.xml
@@ -33,7 +33,8 @@

 </stability>
 + <license uri=""http://www.horde.org/licenses/gpl"">GPL-2.0</license>
SS <notes>
-*Bug
+* [mjr] SECURITY: Fix XSS vulnerability in event URL field (Bug #14857).
+* |+
  </notes>
  <contents>
   <dir baseinstalldir=""/"" name=""/"">
@@ -4200,7 +4201,8 @@
    <date>2018-07-04</date>
    <license uri=""http://www.horde.org/licenses/gpl"">GPL-2.0</license>
    <notes>
-* 
+* [mjr] SECURITY: Fix XSS vulnerability in event URL field (Bug #14857).
+* |+
    </notes>
   </release>
   <release>
",0.0,,0.0,lime
CVE-2017-16906,CVE-2017-16906/09d90141292f9ec516a7a2007bf828ce2bbdf60d,https://github.com/horde/kronolith/commit/09d90141292f9ec516a7a2007bf828ce2bbdf60d,"<s>In Horde Groupware 5.2.19-5.2.22, there is XSS via the URL field in a ""Calendar -> New Event"" action.</s>","<s>Bug: 14857
Prevent XSS in event's URL field.
</s>"," diff --git a/lib/Event.php b/lib/Event.php
index 74e0169d..462f90b2 100644
--- a/lib/Event.php
+++ b/lib/Event.php
@@ -2402,8 +2402,8 @@ abstract class Kronolith_Event
             }
             if (!$this->isPrivate()) {
                 $json->d = $this->description;
-                $json->u = $this->url;
-                $json->uhl = $GLOBALS['injector']->getInstance('Horde_Core_Factory_TextFilter')->filter($this->url, 'linkurls');
+                $json->u =  htmlentities($this->url);
+                $json->uhl = htmlentities($GLOBALS['injector']->getInstance('Horde_Core_Factory_TextFilter')->filter($this->url, 'linkurls'));
                 $json->tg = array_values($this->tags);
                 $json->gl = $this->geoLocation;
                 if ($this->attendees) {
",1.0,,1.0,lime
,,,,,,,,,
CVE-2019-10770,CVE-2019-10770/c1d4357bbc4bceb24abb156fbb471257a0177eb6,https://github.com/ratpack/ratpack/commit/c1d4357bbc4bceb24abb156fbb471257a0177eb6,<s>All versions of io.ratpack:ratpack-core from 0.9.10 inclusive and before 1.7.6 are vulnerable to Cross-site Scripting (XSS). This affects the development mode error handler when an exception message contains untrusted data. Note the production mode error handler is not vulnerable - so for this to be utilized in production it would require users to not disable development mode.</s>,"<s>Escape user input rendered to the response in the development error handler.
</s>"," diff --git a/ratpack-core/src/test/groovy/ratpack/error/DevelopmentErrorHandlerSpec.groovy b/ratpack-core/src/test/groovy/ratpack/error/DevelopmentErrorHandlerSpec.groovy
index 7cd3fb4a8..50fa8ae27 100644
--- a/ratpack-core/src/test/groovy/ratpack/error/DevelopmentErrorHandlerSpec.groovy
+++ b/ratpack-core/src/test/groovy/ratpack/error/DevelopmentErrorHandlerSpec.groovy
@@ -16,10 +16,14 @@
 
 package ratpack.error
 
+import com.google.common.escape.Escaper
+import com.google.common.html.HtmlEscapers
 import ratpack.test.internal.RatpackGroovyDslSpec
 
 class DevelopmentErrorHandlerSpec extends RatpackGroovyDslSpec {
 
+  private static final Escaper HTML_ESCAPER = HtmlEscapers.htmlEscaper()
+
   def ""debug error handler prints html info if client wants html""() {
     given:
     def e = new RuntimeException(""!"")
@@ -96,4 +100,26 @@ class DevelopmentErrorHandlerSpec extends RatpackGroovyDslSpec {
       body.contentType.text
     }
   }
+
+  def ""debug error handler properly escapes HTML characters""() {
+    given:
+    def payload = ""<script>alert(1);</script>""
+    def e = new RuntimeException(payload)
+    requestSpec { it.headers.add(""Accept"", ""text/html;q=1,text/plain;q=0.9"") }
+
+    when:
+    serverConfig { development(true) }
+    handlers {
+      get(""server"") { error(e) }
+    }
+
+    then:
+    with(get(""server"")) {
+      statusCode == 500
+      body.text.startsWith(""<!DOCTYPE html>"")
+      !body.text.contains(payload)
+      body.text.contains(HTML_ESCAPER.escape(payload))
+      body.contentType.html
+      }
+    }
 }
",1.0,,1.0,lime
CVE-2019-10770,CVE-2019-10770/32617ce7fce68a0f8571eae6820351233292102f,https://github.com/ratpack/ratpack/commit/32617ce7fce68a0f8571eae6820351233292102f,<s>All versions of io.ratpack:ratpack-core from 0.9.10 inclusive and before 1.7.6 are vulnerable to Cross-site Scripting (XSS). This affects the development mode error handler when an exception message contains untrusted data. Note the production mode error handler is not vulnerable - so for this to be utilized in production it would require users to not disable development mode.</s>,"<s>Use zip64 for the site JAR
</s>"," diff --git a/ratpack-site/ratpack-site.gradle b/ratpack-site/ratpack-site.gradle
index 876a762d4..4c7a3a314 100644
--- a/ratpack-site/ratpack-site.gradle
+++ b/ratpack-site/ratpack-site.gradle
@@ -151,7 +151,7 @@ dependencies {
 
 mainClassName = 'ratpack.site.SiteMain'
 
-tasks.withType(Jar) {
+tasks.withType(Zip) {
   zip64 = true
 }
 
",0.0,,0.0,lime
,,,,,,,,,
CVE-2022-23457,CVE-2022-23457/a0d67b75593878b1b6e39e2acc1773b3effedb2a,https://github.com/ESAPI/esapi-java-legacy/commit/a0d67b75593878b1b6e39e2acc1773b3effedb2a,"<s>ESAPI (The OWASP Enterprise Security API) is a free, open source, web application security control library. Prior to version 2.3.0.0, the default implementation of `Validator.getValidDirectoryPath(String, String, File, boolean)` may incorrectly treat the tested input string as a child of the specified parent directory. This potentially could allow control-flow bypass checks to be defeated if an attack can specify the entire string representing the 'input' path. This vulnerability is patched in release 2.3.0.0 of ESAPI. As a workaround, it is possible to write one's own implementation of the Validator interface. However, maintainers do not recommend this.</s>","<s>Fix for GHSL-2022-008 vulnerability.
</s>"," diff --git a/src/main/java/org/owasp/esapi/reference/DefaultValidator.java b/src/main/java/org/owasp/esapi/reference/DefaultValidator.java
index 530e2efa..0699a528 100644
--- a/src/main/java/org/owasp/esapi/reference/DefaultValidator.java
+++ b/src/main/java/org/owasp/esapi/reference/DefaultValidator.java
@@ -466,7 +466,7 @@ public class DefaultValidator implements org.owasp.esapi.Validator {
 			if ( !parent.isDirectory() ) {
 				throw new ValidationException( context + "": Invalid directory name"", ""Invalid directory, specified parent is not a directory: context="" + context + "", input="" + input + "", parent="" + parent );
 			}
-			if ( !dir.getCanonicalPath().startsWith(parent.getCanonicalPath() ) ) {
+			if ( !dir.getCanonicalFile().toPath().startsWith( parent.getCanonicalFile().toPath() ) ) { // Fixes GHSL-2022-008
 				throw new ValidationException( context + "": Invalid directory name"", ""Invalid directory, not inside specified parent: context="" + context + "", input="" + input + "", parent="" + parent );
 			}
 
",1.0,,1.0,lime
CVE-2022-23457,CVE-2022-23457/6a70ae7420d218b177fe68f3dda09c06905c7199,https://github.com/ESAPI/esapi-java-legacy/commit/6a70ae7420d218b177fe68f3dda09c06905c7199,"<s>ESAPI (The OWASP Enterprise Security API) is a free, open source, web application security control library. Prior to version 2.3.0.0, the default implementation of `Validator.getValidDirectoryPath(String, String, File, boolean)` may incorrectly treat the tested input string as a child of the specified parent directory. This potentially could allow control-flow bypass checks to be defeated if an attack can specify the entire string representing the 'input' path. This vulnerability is patched in release 2.3.0.0 of ESAPI. As a workaround, it is possible to write one's own implementation of the Validator interface. However, maintainers do not recommend this.</s>","<s>Write-up by GitHub Security Labs on ESAPI vuln GHSL-2022-008.
</s>"," diff --git a/documentation/GHSL-2022-008_The_OWASP_Enterprise_Security_API.md b/documentation/GHSL-2022-008_The_OWASP_Enterprise_Security_API.md
new file mode 100644
index 00000000..bc4956ab
--- /dev/null
+++ b/documentation/GHSL-2022-008_The_OWASP_Enterprise_Security_API.md
@@ -0,0 +1,108 @@
+# GitHub Security Lab (GHSL) Vulnerability Report: `GHSL-2022-008`
+
+The [GitHub Security Lab](https://securitylab.github.com) team has identified a potential security vulnerability in [The OWASP Enterprise Security API](https://github.com/ESAPI/esapi-java-legacy).
+
+We are committed to working with you to help resolve this issue. In this report you will find everything you need to effectively coordinate a resolution of this issue with the GHSL team.
+
+If at any point you have concerns or questions about this process, please do not hesitate to reach out to us at `securitylab@github.com` (please include `GHSL-2022-008` as a reference).
+
+If you are _NOT_ the correct point of contact for this report, please let us know!
+
+## Summary
+
+`getValidDirectoryPath` incorrectly treats sibling of a root directory as a child.
+
+## Product
+
+The OWASP Enterprise Security API
+
+## Tested Version
+
+v2.2.3.1 (The latest version of [""Legacy"" 2.x branch](https://github.com/ESAPI/esapi-java-legacy#what-does-legacy-mean) as [ESAPI 3.x](https://github.com/ESAPI/esapi-java) is in early development and has no releases yet.)
+
+## Details
+
+### Issue: `getValidDirectoryPath` bypass (`GHSL-2022-008`)
+
+`parent` [1] - the third parameter in [`getValidDirectoryPath`](https://github.com/ESAPI/esapi-java-legacy/blob/07dd60a8cc9edf0c872d68ae8ae84c70f008d3d8/src/main/java/org/owasp/esapi/reference/DefaultValidator.java#L447-L483) is used to validate that the `input` [2] path is ""inside specified parent"" directory [3].
+
+```java
+public String getValidDirectoryPath(String context, String input /* [2] */, File parent /* [1] */, boolean allowNull) throws ValidationException, IntrusionException {
+    try {
+	if (isEmpty(input)) {
+		if (allowNull) return null;
+       	throw new ValidationException( context + "": Input directory path required"", ""Input directory path required: context="" + context + "", input="" + input, context );
+	}
+
+	File dir = new File( input );
+
+	// check dir exists and parent exists and dir is inside parent
+	if ( !dir.exists() ) {
+		throw new ValidationException( context + "": Invalid directory name"", ""Invalid directory, does not exist: context="" + context + "", input="" + input );
+	}
+	if ( !dir.isDirectory() ) {
+		throw new ValidationException( context + "": Invalid directory name"", ""Invalid directory, not a directory: context="" + context + "", input="" + input );
+	}
+	if ( !parent.exists() ) {
+		throw new ValidationException( context + "": Invalid directory name"", ""Invalid directory, specified parent does not exist: context="" + context + "", input="" + input + "", parent="" + parent );
+	}
+	if ( !parent.isDirectory() ) {
+		throw new ValidationException( context + "": Invalid directory name"", ""Invalid directory, specified parent is not a directory: context="" + context + "", input="" + input + "", parent="" + parent );
+	}
+	if ( !dir.getCanonicalPath().startsWith(parent.getCanonicalPath() ) ) { // <---------- [3]
+		throw new ValidationException( context + "": Invalid directory name"", ""Invalid directory, not inside specified parent: context="" + context + "", input="" + input + "", parent="" + parent );
+	}
+
+	// check canonical form matches input
+	String canonicalPath = dir.getCanonicalPath();
+	String canonical = fileValidator.getValidInput( context, canonicalPath, ""DirectoryName"", 255, false);
+	if ( !canonical.equals( input ) ) {
+		throw new ValidationException( context + "": Invalid directory name"", ""Invalid directory name does not match the canonical path: context="" + context + "", input="" + input + "", canonical="" + canonical, context );
+	}
+	return canonical;
+    } catch (Exception e) {
+	throw new ValidationException( context + "": Invalid directory name"", ""Failure to validate directory path: context="" + context + "", input="" + input, e, context );
+    }
+}
+```
+
+If the result of `parent.getCanonicalPath()` is not slash terminated it allows for partial path traversal.
+
+Consider `""/usr/outnot"".startsWith(""/usr/out"")`. The check is bypassed although `outnot` is not under the `out` directory.
+The terminating slash may be removed in various places. On Linux `println(new File(""/var/""))` returns `/var`, but `println(new File(""/var"", ""/""))` - `/var/`, however `println(new File(""/var"", ""/"").getCanonicalPath())` - `/var`.
+
+PoC (based on a unittest):
+```java
+Validator instance = ESAPI.validator();
+ValidationErrorList errors = new ValidationErrorList();
+assertTrue(instance.isValidDirectoryPath(""poc"", ""/tmp/test2"", new File(""/tmp/test/""), false, errors));
+assertEquals(0, errors.size());
+```
+
+#### Impact
+
+This issue allows to break out of expected directory.
+
+#### Remediation
+
+Consider using `getCanonicalFile().toPath().startsWith` to compare `Path`:
+
+```java
+if ( !dir.getCanonicalFile().toPath().startsWith(parent.getCanonic",0.0,,0.0,lime
,,,,,,,,,
CVE-2021-39169,CVE-2021-39169/d9be9c958ff9f67460d69b2220f90537daef1c4c,https://github.com/misskey-dev/misskey/commit/d9be9c958ff9f67460d69b2220f90537daef1c4c,"<s>Misskey is a decentralized microblogging platform. In versions of Misskey prior to 12.51.0, malicious actors can use the web client built-in dialog to display a malicious string, leading to cross-site scripting (XSS). XSS could compromise the API request token. This issue has been fixed in version 12.51.0. There are no known workarounds aside from upgrading.</s>","<s>
</s>"," diff --git a/src/client/components/post-form.vue b/src/client/components/post-form.vue
index ccca4b54a..0481691be 100644
--- a/src/client/components/post-form.vue
+++ b/src/client/components/post-form.vue
@@ -562,6 +562,10 @@ export default defineComponent({
 				});
 			}).catch(err => {
 				this.posting = false;
+				os.dialog({
+					type: 'error',
+					text: err.message + '<br>' + (err as any).id,
+				});
 			});
 		},
 
",0.0,,0.0,tfidf
CVE-2021-39169,CVE-2021-39169/ec203f7f795766f76b55fecc9248168c1cdf6c99,https://github.com/misskey-dev/misskey/commit/ec203f7f795766f76b55fecc9248168c1cdf6c99,"<s>Misskey is a decentralized microblogging platform. In versions of Misskey prior to 12.51.0, malicious actors can use the web client built-in dialog to display a malicious string, leading to cross-site scripting (XSS). XSS could compromise the API request token. This issue has been fixed in version 12.51.0. There are no known workarounds aside from upgrading.</s>","<s>Use MFM instead of v-html to avoid XSS
</s>"," diff --git a/src/client/components/dialog.vue b/src/client/components/dialog.vue
index 810f4284c..f157a37ea 100644
--- a/src/client/components/dialog.vue
+++ b/src/client/components/dialog.vue
@@ -12,8 +12,8 @@
 			<Fa :icon=""faQuestionCircle"" v-if=""type === 'question'""/>
 			<Fa :icon=""faSpinner"" pulse v-if=""type === 'waiting'""/>
 		</div>
-		<header v-if=""title"" v-html=""title""></header>
-		<div class=""body"" v-if=""text"" v-html=""text""></div>
+		<header v-if=""title""><Mfm :text=""title""/></header>
+		<div class=""body"" v-if=""text""><Mfm :text=""text""/></div>
 		<MkInput v-if=""input"" v-model:value=""inputValue"" autofocus :type=""input.type || 'text'"" :placeholder=""input.placeholder"" @keydown=""onInputKeydown""></MkInput>
 		<MkSelect v-if=""select"" v-model:value=""selectedValue"" autofocus>
 			<template v-if=""select.items"">
",1.0,,1.0,tfidf
,,,,,,,,,
CVE-2017-12775,CVE-2017-12775/6013ca1c83bf232008f7be815c0e4821fb6b120a,https://github.com/q2a/question2answer/commit/6013ca1c83bf232008f7be815c0e4821fb6b120a,<s>qa-include/qa-install.php in Question2Answer before 1.7.5 allows remote attackers to create multiple user accounts.</s>,"<s>Security fix in qa-install.php
</s>"," diff --git a/qa-include/qa-install.php b/qa-include/qa-install.php
index 8ada9f7..4c11d21 100644
--- a/qa-include/qa-install.php
+++ b/qa-include/qa-install.php
@@ -65,27 +65,30 @@ $hidden = array();
 // Process user handling higher up to avoid 'headers already sent' warning
 
 if (!isset($pass_failure_type) && qa_clicked('super')) {
+	require_once QA_INCLUDE_DIR.'db/admin.php';
 	require_once QA_INCLUDE_DIR.'db/users.php';
 	require_once QA_INCLUDE_DIR.'app/users-edit.php';
 
-	$inemail = qa_post_text('email');
-	$inpassword = qa_post_text('password');
-	$inhandle = qa_post_text('handle');
+	if (qa_db_count_users() == 0) { // prevent creating multiple accounts
+		$inemail = qa_post_text('email');
+		$inpassword = qa_post_text('password');
+		$inhandle = qa_post_text('handle');
 
-	$fielderrors = array_merge(
-		qa_handle_email_filter($inhandle, $inemail),
-		qa_password_validate($inpassword)
-	);
+		$fielderrors = array_merge(
+			qa_handle_email_filter($inhandle, $inemail),
+			qa_password_validate($inpassword)
+		);
 
-	if (empty($fielderrors)) {
-		require_once QA_INCLUDE_DIR.'app/users.php';
+		if (empty($fielderrors)) {
+			require_once QA_INCLUDE_DIR.'app/users.php';
 
-		$userid = qa_create_new_user($inemail, $inpassword, $inhandle, QA_USER_LEVEL_SUPER);
-		qa_set_logged_in_user($userid, $inhandle);
+			$userid = qa_create_new_user($inemail, $inpassword, $inhandle, QA_USER_LEVEL_SUPER);
+			qa_set_logged_in_user($userid, $inhandle);
 
-		qa_set_option('feedback_email', $inemail);
+			qa_set_option('feedback_email', $inemail);
 
-		$success .= ""Congratulations - Your Question2Answer site is ready to go!\n\nYou are logged in as the super administrator and can start changing settings.\n\nThank you for installing Question2Answer."";
+			$success .= ""Congratulations - Your Question2Answer site is ready to go!\n\nYou are logged in as the super administrator and can start changing settings.\n\nThank you for installing Question2Answer."";
+		}
 	}
 }
 
",1.0,,1.0,tfidf
CVE-2017-12775,CVE-2017-12775/81f0b9c8cec0ec19d324a0fa47b9f117f0e2e93c,https://github.com/q2a/question2answer/commit/81f0b9c8cec0ec19d324a0fa47b9f117f0e2e93c,<s>qa-include/qa-install.php in Question2Answer before 1.7.5 allows remote attackers to create multiple user accounts.</s>,"<s>Fix of issue 440
https://github.com/q2a/question2answer/issues/440
</s>"," diff --git a/qa-include/ajax/asktitle.php b/qa-include/ajax/asktitle.php
index 0027b34..817c15f 100644
--- a/qa-include/ajax/asktitle.php
+++ b/qa-include/ajax/asktitle.php
@@ -26,6 +26,10 @@
 	require_once QA_INCLUDE_DIR.'app/format.php';
 
 
+//	Make sure session is created
+
+	$userid = qa_get_logged_in_userid();
+	
 //	Collect the information we need from the database
 
 	$intitle = qa_post_text('title');
@@ -102,4 +106,4 @@
 
 /*
 	Omit PHP closing tag to help avoid accidental output
-*/
\ No newline at end of file
+*/
",0.0,,0.0,tfidf
,,,,,,,,,
CVE-2020-5259,CVE-2020-5259/47d1b302b5b23d94e875b77b9b9a8c4f5622c9da,https://github.com/dojo/dojox/commit/47d1b302b5b23d94e875b77b9b9a8c4f5622c9da,"<s>In affected versions of dojox (NPM package), the jqMix method is vulnerable to Prototype Pollution. Prototype Pollution refers to the ability to inject properties into existing JavaScript language construct prototypes, such as objects. An attacker manipulates these attributes to overwrite, or pollute, a JavaScript application object prototype of the base object by injecting other values. This has been patched in versions 1.11.10, 1.12.8, 1.13.7, 1.14.6, 1.15.3 and 1.16.2</s>","<s>Merge pull request from GHSA-3hw5-q855-g6cw
Prevent the special __proto__ property name from being mixed in to
prevent polluting the prototoype of the object being mixed into in the
jqMix function in jq.js
</s>"," diff --git a/jq.js b/jq.js
index 81d3387c6..b0c2c21ad 100644
--- a/jq.js
+++ b/jq.js
@@ -455,7 +455,7 @@ dojo.query differences that cause some tests to fail:
 			// inherited from Object.prototype.  For example, if obj has a custom
 			// toString() method, don't overwrite it with the toString() method
 			// that props inherited from Object.prototype
-			if((tobj[x] === undefined || tobj[x] != props[x]) && props[x] !== undefined && obj != props[x]){
+			if(x !== '__proto__ ' && ((tobj[x] === undefined || tobj[x] != props[x])) && props[x] !== undefined && obj != props[x]){
 				if(dojo.isObject(obj[x]) && dojo.isObject(props[x])){
 					if(dojo.isArray(props[x])){
 						obj[x] = props[x];
",1.0,,1.0,lime
CVE-2020-5259,CVE-2020-5259/409778381a7f13c1c0d382e46b65f593c25466ec,https://github.com/dojo/dojox/commit/409778381a7f13c1c0d382e46b65f593c25466ec,"<s>In affected versions of dojox (NPM package), the jqMix method is vulnerable to Prototype Pollution. Prototype Pollution refers to the ability to inject properties into existing JavaScript language construct prototypes, such as objects. An attacker manipulates these attributes to overwrite, or pollute, a JavaScript application object prototype of the base object by injecting other values. This has been patched in versions 1.11.10, 1.12.8, 1.13.7, 1.14.6, 1.15.3 and 1.16.2</s>","<s>Change block-scoped functions to named function expressions
With the addition of block scope to ES6 it has become impractical for tools
like Google Closure Compiler to handle block-scoped functions in pre-ES6 code
and they are flagged as errors.
https://github.com/google/closure-compiler/issues/3189
</s>"," diff --git a/embed/Quicktime.js b/embed/Quicktime.js
index b3a1c1745..b06d05525 100644
--- a/embed/Quicktime.js
+++ b/embed/Quicktime.js
@@ -49,7 +49,7 @@ define([
 				if(o!==undefined){
 					//	pull the qt version too
 					var v = o.QuickTimeVersion.toString(16);
-					function p(i){ return (v.substring(i, i+1)-0) || 0; }
+					var p = function p(i){ return (v.substring(i, i+1)-0) || 0; };
 					qtVersion = {
 						major: p(0),
 						minor: p(1),
@@ -63,7 +63,7 @@ define([
 
 		qtMarkup = function(kwArgs){
 			if(!installed){ return { id: null, markup: getQTMarkup }; }
-			
+
 			kwArgs = prep(kwArgs);
 			if(!kwArgs){ return null; }
 			var s = '<object classid=""clsid:02BF25D5-8C17-4B23-BC80-D3488ABDDC6B"" '
@@ -196,7 +196,7 @@ define([
 			if(!(node = domUtil.byId(node))){
 				node=domConstruct.create(""div"", { id:o.id+""-container"" }, windowUtil.body());
 			}
-			
+
 			if(o){
 				node.innerHTML = o.markup;
 				if(o.id){
@@ -215,7 +215,7 @@ define([
 			top = ""-1000px"",
 			widthHeight = ""1px"";
 
-		function getVer(){
+		var getVer = function getVer(){
 			setTimeout(function(){
 				var qt = document[o.id],
 					n = domUtil.byId(id);
@@ -237,7 +237,7 @@ define([
 
 				if(!c && n){ domConstruct.destroy(n); }
 			}, 20);
-		}
+		};
 
 		domConstruct.create(""div"", {
 			innerHTML: o.markup,
",0.0,,0.0,lime
,,,,,,,,,
